Train_ID,Source,Destination,Date,Hour,Passenger_Count,Seat_Capacity,Number_of_Coaches,Platform,Delay_Minutes,Weekend,Holiday
T8960,Mumbai,Kolkata,2025-03-01,16,556,800,16,3,0,1,0
T8286,Agra,Delhi,2025-03-01,5,554,700,14,6,26,0,0
T4644,Lucknow,Nagpur,2025-03-01,21,234,600,12,8,0,1,1
T5771,Mumbai,Bangalore,2025-03-01,10,290,800,16,12,21,0,0
T9032,Delhi,Indore,2025-03-01,17,419,700,14,7,6,1,1
T5682,Nagpur,Chennai,2025-03-01,7,393,500,10,4,10,0,0
T2808,Chennai,Nagpur,2025-03-01,23,486,600,12,3,3,1,0
T4238,Visakhapatnam,Surat,2025-03-01,18,898,800,16,8,4,0,0
T4234,Ahmedabad,Visakhapatnam,2025-03-01,3,301,700,14,8,0,0,0
T5167,Vijayawada,Coimbatore,2025-03-01,22,669,500,10,5,4,0,0
T1077,Agra,Bhopal,2025-03-01,2,424,500,10,12,7,0,0
T8550,Delhi,Visakhapatnam,2025-03-01,8,842,600,12,6,16,1,0
T4312,Surat,Pune,2025-03-01,13,374,600,12,7,24,1,1
T1001,Agra,Tirupati,2025-03-01,4,343,800,16,4,5,0,0
T1033,Pune,Kolkata,2025-03-01,11,522,500,10,3,5,1,1
T6047,Coimbatore,Bangalore,2025-03-01,6,702,800,16,11,21,1,1
T4969,Bangalore,Bhopal,2025-03-01,12,900,800,16,10,15,1,1
T9879,Ahmedabad,Patna,2025-03-01,6,534,700,14,8,29,0,0
T2091,Coimbatore,Vijayawada,2025-03-01,17,524,800,16,9,23,1,0
T7075,Patna,Visakhapatnam,2025-03-01,1,240,700,14,5,6,0,0
T9388,Agra,Jaipur,2025-03-01,18,469,800,16,3,4,1,1
T9635,Mumbai,Lucknow,2025-03-01,15,743,800,16,10,23,0,1
T9341,Agra,Coimbatore,2025-03-01,17,526,500,10,7,17,0,1
T7282,Lucknow,Surat,2025-03-01,13,718,500,10,4,11,1,0
T6356,Bangalore,Vijayawada,2025-03-01,7,650,600,12,6,4,1,1
T1520,Coimbatore,Indore,2025-03-01,17,284,600,12,2,27,0,0
T2575,Jaipur,Visakhapatnam,2025-03-01,11,259,700,14,5,10,1,0
T7578,Indore,Nagpur,2025-03-01,9,794,800,16,6,10,0,0
T7611,Visakhapatnam,Ahmedabad,2025-03-01,18,205,800,16,8,11,0,1
T5622,Indore,Vijayawada,2025-03-01,10,365,500,10,10,2,1,1
T6884,Agra,Vijayawada,2025-03-01,21,235,500,10,5,29,1,1
T3023,Coimbatore,Indore,2025-03-01,3,680,500,10,12,9,0,1
T7662,Nagpur,Visakhapatnam,2025-03-01,22,427,500,10,3,17,1,0
T8753,Tirupati,Agra,2025-03-01,15,888,600,12,9,13,1,1
T1553,Surat,Pune,2025-03-01,11,413,500,10,4,14,1,0
T4841,Coimbatore,Jaipur,2025-03-01,10,413,800,16,3,3,0,0
T5968,Nagpur,Kolkata,2025-03-01,9,447,700,14,12,23,1,0
T9039,Patna,Ahmedabad,2025-03-01,9,875,800,16,9,9,1,0
T6861,Pune,Indore,2025-03-01,8,762,700,14,12,18,0,0
T4822,Patna,Agra,2025-03-01,1,640,600,12,7,30,0,1
T6907,Bangalore,Surat,2025-03-01,22,208,700,14,11,30,1,1
T8733,Vijayawada,Tirupati,2025-03-01,14,449,600,12,10,7,0,1
T7949,Vijayawada,Hyderabad,2025-03-01,1,826,800,16,8,25,1,0
T9800,Indore,Pune,2025-03-01,6,702,600,12,10,3,1,1
T6793,Tirupati,Surat,2025-03-01,17,711,600,12,6,26,0,0
T3097,Indore,Patna,2025-03-01,15,412,800,16,4,13,0,1
T6988,Chennai,Agra,2025-03-01,15,749,800,16,6,22,0,1
T4180,Bangalore,Indore,2025-03-01,8,670,800,16,6,17,0,0
T2214,Kolkata,Nagpur,2025-03-01,16,561,600,12,8,27,1,0
T1968,Ahmedabad,Kolkata,2025-03-01,19,819,600,12,10,23,0,1
T7489,Bhopal,Ahmedabad,2025-03-01,2,633,800,16,8,1,0,1
T4843,Hyderabad,Kolkata,2025-03-01,22,532,500,10,2,4,1,1
T6992,Indore,Pune,2025-03-01,7,868,500,10,7,29,0,1
T7148,Visakhapatnam,Vijayawada,2025-03-01,9,746,500,10,1,14,0,0
T8418,Chennai,Bangalore,2025-03-01,10,560,500,10,11,0,0,0
T7271,Surat,Ahmedabad,2025-03-01,3,678,500,10,2,27,1,1
T7787,Lucknow,Bangalore,2025-03-01,19,607,600,12,8,29,0,0
T6346,Visakhapatnam,Agra,2025-03-01,22,816,800,16,6,19,1,0
T2836,Ahmedabad,Kolkata,2025-03-01,15,263,600,12,4,6,0,1
T9293,Tirupati,Nagpur,2025-03-01,16,388,500,10,7,12,0,1
T5782,Patna,Jaipur,2025-03-01,11,233,800,16,8,0,1,0
T5862,Delhi,Coimbatore,2025-03-01,19,232,500,10,10,29,0,1
T4335,Pune,Agra,2025-03-01,6,469,500,10,4,3,0,1
T7864,Vijayawada,Agra,2025-03-01,9,565,800,16,10,3,0,0
T6193,Indore,Jaipur,2025-03-01,17,872,600,12,10,12,1,1
T4057,Patna,Chennai,2025-03-01,12,693,800,16,7,8,0,0
T6593,Tirupati,Bhopal,2025-03-01,3,297,800,16,7,27,0,1
T3608,Lucknow,Patna,2025-03-01,5,655,800,16,5,0,0,0
T5677,Agra,Surat,2025-03-01,19,724,600,12,7,1,0,0
T8322,Coimbatore,Delhi,2025-03-01,4,900,600,12,9,29,1,1
T1565,Pune,Chennai,2025-03-01,6,477,700,14,10,24,1,1
T5536,Surat,Chennai,2025-03-01,8,490,800,16,4,17,1,1
T8472,Bangalore,Kolkata,2025-03-01,19,276,500,10,2,22,0,0
T2395,Delhi,Agra,2025-03-01,12,512,800,16,11,25,0,1
T2470,Mumbai,Tirupati,2025-03-01,4,438,700,14,1,6,1,0
T5810,Vijayawada,Bhopal,2025-03-01,6,378,700,14,3,27,1,0
T6669,Tirupati,Bangalore,2025-03-01,19,352,700,14,8,6,0,0
T4829,Ahmedabad,Kolkata,2025-03-01,0,893,700,14,11,12,0,1
T2659,Lucknow,Visakhapatnam,2025-03-01,2,822,500,10,7,10,1,1
T4631,Kolkata,Bhopal,2025-03-01,19,586,800,16,10,28,1,0
T7635,Jaipur,Patna,2025-03-01,7,786,700,14,12,17,1,1
T7450,Tirupati,Jaipur,2025-03-01,16,686,800,16,4,13,1,0
T8048,Lucknow,Chennai,2025-03-01,7,705,700,14,6,21,0,0
T3117,Patna,Bangalore,2025-03-01,15,709,700,14,12,19,1,1
T5796,Hyderabad,Indore,2025-03-01,10,426,700,14,5,29,0,0
T6488,Agra,Vijayawada,2025-03-01,18,364,800,16,9,30,1,0
T2368,Bhopal,Bangalore,2025-03-01,20,636,500,10,11,24,0,1
T7992,Mumbai,Pune,2025-03-01,7,703,600,12,7,27,0,0
T2766,Tirupati,Pune,2025-03-01,4,339,600,12,8,4,1,1
T7429,Kolkata,Mumbai,2025-03-01,3,799,800,16,8,8,0,0
T6048,Agra,Pune,2025-03-01,16,656,700,14,7,24,1,0
T5819,Agra,Jaipur,2025-03-01,15,521,800,16,8,15,0,1
T5696,Surat,Kolkata,2025-03-01,9,693,500,10,2,1,0,0
T3665,Surat,Agra,2025-03-01,17,709,500,10,2,29,1,0
T8361,Coimbatore,Agra,2025-03-01,11,789,500,10,10,26,0,1
T4959,Delhi,Lucknow,2025-03-01,2,564,800,16,1,15,0,0
T2993,Lucknow,Agra,2025-03-01,23,278,500,10,10,4,1,0
T2131,Mumbai,Delhi,2025-03-01,22,717,800,16,5,21,0,0
T5627,Patna,Chennai,2025-03-01,16,236,700,14,5,5,0,0
T9863,Bhopal,Nagpur,2025-03-01,8,854,500,10,10,22,0,1
T4733,Visakhapatnam,Chennai,2025-03-01,22,839,700,14,5,4,0,0
T7835,Bhopal,Bangalore,2025-03-01,10,392,500,10,11,4,1,1
T9804,Lucknow,Pune,2025-03-01,9,320,600,12,5,3,0,1
T6081,Ahmedabad,Nagpur,2025-03-01,20,827,800,16,6,26,0,1
T1254,Kolkata,Lucknow,2025-03-01,14,868,500,10,9,13,0,1
T4765,Jaipur,Kolkata,2025-03-01,18,241,800,16,11,8,1,1
T4341,Pune,Visakhapatnam,2025-03-01,4,761,500,10,1,2,0,1
T9672,Delhi,Vijayawada,2025-03-01,11,607,800,16,12,5,0,1
T7881,Mumbai,Bangalore,2025-03-01,7,350,600,12,12,10,1,1
T8511,Vijayawada,Chennai,2025-03-01,3,868,500,10,2,8,1,1
T8933,Bhopal,Mumbai,2025-03-01,5,695,700,14,3,19,0,1
T9842,Coimbatore,Patna,2025-03-01,6,403,500,10,8,19,0,1
T5430,Mumbai,Chennai,2025-03-01,19,706,600,12,11,30,0,0
T2497,Mumbai,Patna,2025-03-01,10,394,500,10,7,2,1,0
T2336,Tirupati,Patna,2025-03-01,8,506,500,10,10,29,0,1
T8047,Kolkata,Bhopal,2025-03-01,17,613,500,10,5,3,0,0
T8391,Patna,Agra,2025-03-01,10,891,600,12,1,16,0,1
T6701,Indore,Ahmedabad,2025-03-01,14,303,500,10,5,4,1,1
T2680,Surat,Chennai,2025-03-01,4,725,600,12,6,0,1,1
T5062,Ahmedabad,Agra,2025-03-01,20,545,600,12,10,9,1,0
T9876,Vijayawada,Tirupati,2025-03-01,6,298,700,14,1,10,1,1
T2435,Surat,Lucknow,2025-03-01,1,753,600,12,10,2,0,0
T3021,Kolkata,Indore,2025-03-01,23,267,800,16,12,11,1,0
T5101,Jaipur,Visakhapatnam,2025-03-01,8,334,800,16,9,28,0,0
T9411,Chennai,Bangalore,2025-03-01,20,668,800,16,6,24,0,0
T6702,Hyderabad,Ahmedabad,2025-03-01,22,499,600,12,5,6,1,0
T6813,Pune,Tirupati,2025-03-01,2,580,600,12,7,10,0,0
T3570,Kolkata,Coimbatore,2025-03-01,10,673,800,16,4,5,1,1
T5779,Mumbai,Tirupati,2025-03-01,5,423,700,14,7,24,1,1
T6497,Tirupati,Pune,2025-03-01,9,712,500,10,11,7,0,0
T7385,Surat,Delhi,2025-03-01,20,563,500,10,3,4,1,1
T3846,Chennai,Lucknow,2025-03-01,4,504,600,12,6,9,1,0
T2667,Chennai,Bhopal,2025-03-01,13,430,700,14,11,1,1,0
T2320,Agra,Bangalore,2025-03-01,8,200,700,14,5,15,0,1
T2484,Coimbatore,Bangalore,2025-03-01,9,316,700,14,10,24,0,1
T6064,Patna,Hyderabad,2025-03-01,20,535,800,16,12,29,0,1
T6784,Chennai,Vijayawada,2025-03-01,1,674,800,16,4,30,1,0
T4993,Pune,Delhi,2025-03-01,8,270,700,14,1,7,1,0
T4003,Bhopal,Chennai,2025-03-01,11,393,500,10,4,23,1,0
T8679,Hyderabad,Nagpur,2025-03-01,21,624,600,12,10,30,1,1
T2174,Indore,Nagpur,2025-03-01,6,387,600,12,10,4,0,1
T4976,Indore,Bangalore,2025-03-01,13,324,800,16,3,24,1,1
T3142,Chennai,Vijayawada,2025-03-01,3,402,500,10,8,24,1,0
T1593,Pune,Agra,2025-03-01,4,565,800,16,7,2,1,1
T8007,Nagpur,Vijayawada,2025-03-01,19,215,800,16,9,8,1,1
T2824,Hyderabad,Jaipur,2025-03-01,10,735,600,12,12,27,1,0
T1806,Nagpur,Surat,2025-03-01,15,581,500,10,7,26,1,1
T9749,Nagpur,Delhi,2025-03-01,11,302,600,12,12,26,1,0
T5544,Visakhapatnam,Nagpur,2025-03-01,21,683,800,16,3,22,1,0
T7901,Bangalore,Agra,2025-03-01,18,455,800,16,11,28,1,0
T3325,Mumbai,Jaipur,2025-03-01,23,850,800,16,1,9,0,1
T1047,Jaipur,Indore,2025-03-01,1,717,600,12,4,14,1,1
T6670,Pune,Kolkata,2025-03-01,17,607,500,10,5,27,1,0
T1339,Jaipur,Chennai,2025-03-01,17,489,500,10,12,10,1,0
T6929,Coimbatore,Patna,2025-03-01,12,838,600,12,10,10,1,1
T4827,Indore,Surat,2025-03-01,21,331,700,14,1,9,0,1
T4776,Chennai,Bangalore,2025-03-01,8,331,600,12,1,0,1,0
T2543,Chennai,Kolkata,2025-03-01,22,732,600,12,4,26,0,1
T6585,Visakhapatnam,Kolkata,2025-03-01,9,826,800,16,10,3,1,0
T1348,Delhi,Nagpur,2025-03-01,2,443,800,16,12,12,0,0
T7664,Delhi,Lucknow,2025-03-01,15,867,500,10,1,27,0,0
T9681,Mumbai,Lucknow,2025-03-01,17,518,800,16,9,13,1,1
T8121,Visakhapatnam,Bangalore,2025-03-01,22,526,600,12,6,15,1,0
T3485,Surat,Pune,2025-03-01,7,815,700,14,2,25,1,0
T9297,Bangalore,Vijayawada,2025-03-01,23,589,600,12,10,25,0,0
T1759,Hyderabad,Lucknow,2025-03-01,4,491,600,12,7,18,0,0
T2598,Mumbai,Chennai,2025-03-01,7,531,800,16,7,16,0,1
T8794,Mumbai,Patna,2025-03-01,14,418,500,10,7,20,1,1
T6776,Jaipur,Tirupati,2025-03-01,8,360,700,14,9,14,1,0
T7569,Kolkata,Patna,2025-03-01,2,275,500,10,6,14,1,0
T8787,Chennai,Ahmedabad,2025-03-01,5,838,500,10,2,28,1,1
T5626,Delhi,Coimbatore,2025-03-01,9,815,800,16,1,25,1,1
T3267,Pune,Lucknow,2025-03-01,22,874,500,10,5,25,1,0
T4991,Vijayawada,Nagpur,2025-03-01,21,611,800,16,5,10,0,0
T8945,Patna,Ahmedabad,2025-03-01,12,761,600,12,4,19,0,0
T1109,Visakhapatnam,Surat,2025-03-01,12,262,800,16,9,20,1,0
T7543,Indore,Nagpur,2025-03-01,17,281,500,10,12,3,0,0
T6217,Kolkata,Patna,2025-03-01,21,671,700,14,7,5,0,0
T6257,Bangalore,Ahmedabad,2025-03-01,7,260,600,12,8,4,1,1
T5259,Ahmedabad,Coimbatore,2025-03-01,12,788,600,12,9,12,0,0
T2312,Bangalore,Delhi,2025-03-01,18,255,700,14,3,11,0,1
T1926,Jaipur,Lucknow,2025-03-01,23,659,600,12,4,22,1,0
T9358,Delhi,Vijayawada,2025-03-01,7,871,700,14,5,18,0,0
T7923,Pune,Jaipur,2025-03-01,11,226,700,14,6,4,0,0
T8799,Surat,Ahmedabad,2025-03-01,2,446,600,12,5,21,1,0
T7727,Delhi,Tirupati,2025-03-01,5,361,700,14,4,15,1,0
T5355,Vijayawada,Ahmedabad,2025-03-01,15,709,700,14,1,2,1,1
T6119,Kolkata,Pune,2025-03-01,5,631,800,16,1,15,1,1
T6953,Kolkata,Mumbai,2025-03-01,18,822,500,10,11,24,1,0
T5423,Delhi,Vijayawada,2025-03-01,7,345,800,16,8,6,0,1
T7948,Patna,Mumbai,2025-03-01,19,783,600,12,5,19,0,1
T5134,Mumbai,Indore,2025-03-01,23,865,700,14,9,28,0,1
T1961,Agra,Mumbai,2025-03-01,3,655,500,10,11,8,1,0
T9229,Patna,Mumbai,2025-03-01,1,642,700,14,3,5,0,1
T9632,Indore,Jaipur,2025-03-01,5,291,800,16,12,24,1,0
T2167,Lucknow,Visakhapatnam,2025-03-01,7,810,800,16,7,21,1,1
T2757,Kolkata,Coimbatore,2025-03-01,18,522,700,14,7,14,1,0
T3328,Visakhapatnam,Jaipur,2025-03-01,4,606,500,10,3,2,1,0
T8299,Lucknow,Visakhapatnam,2025-03-01,3,842,600,12,9,4,0,1
T4890,Delhi,Ahmedabad,2025-03-01,16,462,500,10,4,9,1,0
T5752,Bhopal,Tirupati,2025-03-01,2,631,700,14,2,24,1,1
T4897,Surat,Visakhapatnam,2025-03-01,18,492,500,10,6,23,0,1
T6148,Ahmedabad,Visakhapatnam,2025-03-01,13,687,500,10,1,5,0,1
T8294,Pune,Bangalore,2025-03-01,18,544,700,14,5,20,0,0
T2767,Tirupati,Coimbatore,2025-03-01,2,311,600,12,11,21,1,0
T1650,Coimbatore,Patna,2025-03-01,8,786,800,16,4,30,0,1
T2831,Visakhapatnam,Pune,2025-03-01,18,762,600,12,4,16,1,1
T8321,Mumbai,Jaipur,2025-03-01,7,310,800,16,3,22,0,0
T7056,Nagpur,Visakhapatnam,2025-03-01,14,629,700,14,2,27,0,1
T3351,Agra,Hyderabad,2025-03-01,11,735,700,14,1,12,0,1
T9104,Ahmedabad,Tirupati,2025-03-01,15,531,800,16,5,18,0,0
T8837,Indore,Agra,2025-03-01,19,272,600,12,9,22,0,0
T8928,Indore,Delhi,2025-03-01,22,221,500,10,4,30,0,0
T2138,Mumbai,Vijayawada,2025-03-01,17,428,800,16,5,2,0,1
T5402,Patna,Chennai,2025-03-01,12,798,600,12,7,29,0,0
T6167,Lucknow,Agra,2025-03-01,22,664,600,12,10,20,1,1
T8597,Indore,Nagpur,2025-03-01,23,440,700,14,4,19,1,0
T4619,Surat,Pune,2025-03-01,4,526,500,10,10,2,1,0
T7242,Tirupati,Lucknow,2025-03-01,18,434,800,16,5,13,0,1
T2090,Tirupati,Indore,2025-03-01,6,865,600,12,12,4,0,0
T5509,Visakhapatnam,Nagpur,2025-03-01,4,253,600,12,5,11,0,0
T8300,Surat,Delhi,2025-03-01,16,544,600,12,6,22,1,1
T2836,Visakhapatnam,Pune,2025-03-01,17,216,600,12,5,22,0,0
T7629,Vijayawada,Surat,2025-03-01,2,886,800,16,6,21,1,1
T3543,Bhopal,Mumbai,2025-03-01,21,604,800,16,5,24,1,1
T6319,Nagpur,Indore,2025-03-01,21,278,700,14,8,3,1,1
T9514,Patna,Surat,2025-03-01,1,706,800,16,11,21,1,0
T2064,Hyderabad,Chennai,2025-03-01,8,539,700,14,10,9,0,1
T9182,Ahmedabad,Pune,2025-03-01,1,791,500,10,1,16,1,1
T7335,Indore,Nagpur,2025-03-01,18,606,800,16,1,11,1,0
T1919,Coimbatore,Tirupati,2025-03-01,4,436,600,12,9,15,1,1
T2522,Tirupati,Pune,2025-03-01,13,372,600,12,9,14,1,0
T3000,Lucknow,Delhi,2025-03-01,12,413,500,10,6,22,0,0
T1188,Bhopal,Chennai,2025-03-01,17,572,500,10,9,15,0,1
T3433,Visakhapatnam,Bangalore,2025-03-01,15,363,800,16,6,11,1,1
T7334,Patna,Mumbai,2025-03-01,0,742,500,10,4,22,0,1
T4503,Hyderabad,Nagpur,2025-03-01,10,399,700,14,11,30,1,0
T4038,Agra,Chennai,2025-03-01,10,242,700,14,6,8,0,0
T1355,Bhopal,Tirupati,2025-03-01,6,666,500,10,5,0,1,0
T5958,Jaipur,Indore,2025-03-01,21,754,500,10,10,25,0,0
T4436,Patna,Nagpur,2025-03-01,0,714,700,14,12,3,1,0
T7359,Bhopal,Tirupati,2025-03-01,16,685,600,12,2,22,1,1
T3563,Patna,Visakhapatnam,2025-03-01,16,315,800,16,8,12,0,1
T3591,Lucknow,Patna,2025-03-01,6,437,600,12,6,3,1,0
T2470,Hyderabad,Mumbai,2025-03-01,0,883,500,10,11,28,0,1
T2477,Visakhapatnam,Nagpur,2025-03-01,22,631,500,10,7,2,1,1
T9068,Jaipur,Surat,2025-03-01,14,891,500,10,8,30,0,0
T3210,Visakhapatnam,Jaipur,2025-03-01,7,780,500,10,6,2,1,0
T3305,Coimbatore,Surat,2025-03-01,9,795,600,12,1,25,1,1
T7619,Jaipur,Agra,2025-03-01,11,578,600,12,6,16,1,0
T3870,Coimbatore,Visakhapatnam,2025-03-01,7,218,700,14,4,10,0,1
T5227,Vijayawada,Indore,2025-03-01,14,682,800,16,12,25,1,0
T6053,Chennai,Visakhapatnam,2025-03-01,4,325,800,16,4,15,1,0
T9684,Surat,Mumbai,2025-03-01,18,646,500,10,7,14,0,0
T3837,Hyderabad,Delhi,2025-03-01,21,478,500,10,9,2,1,0
T6756,Chennai,Kolkata,2025-03-01,6,414,600,12,7,0,0,0
T3483,Jaipur,Agra,2025-03-01,4,673,500,10,4,30,1,1
T3667,Delhi,Bangalore,2025-03-01,15,450,600,12,3,17,1,0
T5738,Surat,Vijayawada,2025-03-01,6,595,600,12,6,7,1,1
T1977,Vijayawada,Bhopal,2025-03-01,22,792,500,10,9,15,1,0
T4102,Delhi,Vijayawada,2025-03-01,1,553,800,16,4,21,1,1
T2177,Bangalore,Agra,2025-03-01,21,290,500,10,6,11,1,0
T1589,Surat,Indore,2025-03-01,15,286,500,10,2,12,1,0
T4287,Jaipur,Kolkata,2025-03-01,4,869,700,14,6,2,1,0
T7285,Tirupati,Surat,2025-03-01,2,613,500,10,11,25,1,1
T1406,Pune,Surat,2025-03-01,1,520,500,10,1,9,0,0
T1158,Ahmedabad,Bangalore,2025-03-01,22,742,500,10,8,22,1,1
T2219,Delhi,Bangalore,2025-03-01,13,712,500,10,7,3,0,1
T2770,Nagpur,Mumbai,2025-03-01,16,516,500,10,5,24,0,1
T2327,Surat,Ahmedabad,2025-03-01,15,818,700,14,2,10,1,0
T2995,Mumbai,Chennai,2025-03-01,17,205,600,12,6,14,1,1
T3808,Jaipur,Visakhapatnam,2025-03-01,0,269,700,14,8,22,1,1
T5515,Lucknow,Tirupati,2025-03-01,13,293,800,16,10,9,0,1
T4248,Nagpur,Indore,2025-03-01,3,436,500,10,1,6,0,0
T7114,Agra,Coimbatore,2025-03-01,9,509,800,16,3,13,1,1
T3068,Tirupati,Bhopal,2025-03-01,11,834,500,10,12,7,1,1
T5702,Visakhapatnam,Indore,2025-03-01,1,200,700,14,12,13,1,1
T8646,Ahmedabad,Surat,2025-03-01,7,518,600,12,7,5,1,1
T5854,Delhi,Mumbai,2025-03-01,13,724,700,14,1,20,0,1
T8263,Delhi,Hyderabad,2025-03-01,11,630,800,16,6,1,0,0
T3080,Jaipur,Bangalore,2025-03-01,17,511,700,14,7,23,1,1
T3083,Lucknow,Coimbatore,2025-03-01,15,480,600,12,8,1,0,1
T4880,Bhopal,Mumbai,2025-03-01,19,751,500,10,9,16,1,0
T6337,Agra,Visakhapatnam,2025-03-01,11,677,800,16,6,0,0,1
T6094,Chennai,Visakhapatnam,2025-03-01,23,249,800,16,12,0,0,0
T4835,Ahmedabad,Mumbai,2025-03-01,3,264,600,12,10,2,1,0
T2512,Vijayawada,Surat,2025-03-01,13,387,500,10,4,12,1,1
T7132,Tirupati,Vijayawada,2025-03-01,5,587,800,16,11,13,1,0
T7232,Jaipur,Nagpur,2025-03-01,2,544,500,10,4,13,0,0
T5261,Chennai,Patna,2025-03-01,5,821,700,14,2,29,1,1
T4838,Jaipur,Patna,2025-03-01,7,315,600,12,2,7,1,1
T4941,Surat,Coimbatore,2025-03-01,9,450,500,10,10,24,0,1
T1786,Lucknow,Vijayawada,2025-03-01,18,721,700,14,1,14,0,1
T1257,Chennai,Delhi,2025-03-01,17,563,500,10,3,24,1,1
T4039,Pune,Jaipur,2025-03-01,10,708,700,14,5,26,1,1
T6314,Indore,Kolkata,2025-03-01,9,730,500,10,8,8,0,1
T5364,Kolkata,Nagpur,2025-03-01,11,576,500,10,9,17,1,1
T7636,Lucknow,Delhi,2025-03-01,6,692,500,10,9,2,1,1
T5334,Lucknow,Surat,2025-03-01,3,586,700,14,6,27,0,1
T8568,Patna,Tirupati,2025-03-01,15,585,500,10,3,2,1,1
T5085,Ahmedabad,Jaipur,2025-03-01,0,806,600,12,1,27,1,0
T6611,Pune,Lucknow,2025-03-01,17,511,500,10,12,6,0,1
T8567,Indore,Bangalore,2025-03-01,13,227,700,14,6,28,1,1
T2732,Vijayawada,Ahmedabad,2025-03-01,5,630,600,12,4,2,1,0
T5444,Vijayawada,Bhopal,2025-03-01,20,506,800,16,3,17,0,1
T7025,Delhi,Agra,2025-03-01,22,659,700,14,2,27,0,0
T1180,Lucknow,Surat,2025-03-01,0,777,700,14,10,4,1,1
T1348,Jaipur,Indore,2025-03-01,11,390,500,10,7,12,0,1
T6410,Chennai,Nagpur,2025-03-01,12,876,500,10,2,23,0,0
T5764,Coimbatore,Agra,2025-03-01,20,477,600,12,6,13,1,1
T2887,Vijayawada,Delhi,2025-03-01,10,693,600,12,3,23,1,1
T9497,Coimbatore,Delhi,2025-03-01,2,895,700,14,6,0,0,0
T6627,Hyderabad,Patna,2025-03-01,21,590,500,10,9,9,0,0
T1279,Mumbai,Visakhapatnam,2025-03-01,20,643,600,12,2,15,0,1
T3926,Vijayawada,Agra,2025-03-01,20,335,700,14,10,2,1,0
T2345,Vijayawada,Bangalore,2025-03-01,3,360,800,16,6,5,0,1
T4632,Patna,Delhi,2025-03-01,13,884,700,14,11,12,0,0
T3385,Bhopal,Delhi,2025-03-01,14,579,500,10,7,29,1,1
T8325,Chennai,Delhi,2025-03-01,7,468,800,16,6,2,1,0
T8473,Vijayawada,Mumbai,2025-03-01,19,750,600,12,1,22,0,0
T8429,Tirupati,Delhi,2025-03-01,6,803,500,10,8,3,1,0
T3222,Patna,Mumbai,2025-03-01,13,881,700,14,2,30,1,0
T2511,Coimbatore,Patna,2025-03-01,11,461,500,10,5,15,0,1
T5234,Visakhapatnam,Nagpur,2025-03-01,17,311,800,16,9,7,0,0
T6790,Vijayawada,Surat,2025-03-01,4,278,800,16,8,22,0,0
T9149,Patna,Kolkata,2025-03-01,19,737,800,16,7,16,1,0
T9907,Jaipur,Kolkata,2025-03-01,4,753,800,16,5,21,1,1
T5087,Lucknow,Bhopal,2025-03-01,14,600,600,12,2,12,1,0
T5374,Delhi,Pune,2025-03-01,10,219,600,12,7,12,0,1
T6754,Indore,Delhi,2025-03-01,6,608,500,10,6,9,1,0
T5197,Surat,Coimbatore,2025-03-01,18,530,600,12,7,10,0,0
T7985,Patna,Chennai,2025-03-01,21,832,500,10,12,3,0,0
T4849,Patna,Surat,2025-03-01,7,285,600,12,2,6,1,1
T9014,Jaipur,Agra,2025-03-01,4,310,500,10,1,29,1,0
T6471,Mumbai,Jaipur,2025-03-01,2,517,500,10,12,3,1,0
T8716,Bhopal,Delhi,2025-03-01,20,562,500,10,7,4,0,1
T8013,Vijayawada,Pune,2025-03-01,6,233,600,12,6,8,1,1
T6410,Lucknow,Jaipur,2025-03-01,21,460,600,12,9,2,1,0
T4520,Patna,Bangalore,2025-03-01,11,578,600,12,10,17,1,1
T7920,Delhi,Vijayawada,2025-03-01,18,303,800,16,11,23,0,1
T3480,Pune,Indore,2025-03-01,8,844,800,16,5,5,0,0
T3848,Delhi,Lucknow,2025-03-01,18,339,700,14,4,27,0,0
T9062,Chennai,Ahmedabad,2025-03-01,8,505,600,12,10,16,0,0
T2476,Nagpur,Ahmedabad,2025-03-01,6,610,500,10,4,25,0,1
T4853,Indore,Chennai,2025-03-01,21,840,700,14,2,2,0,1
T3698,Agra,Hyderabad,2025-03-01,21,622,800,16,12,16,1,0
T9228,Ahmedabad,Kolkata,2025-03-01,21,641,500,10,10,19,0,0
T1434,Chennai,Pune,2025-03-01,13,837,800,16,11,20,1,0
T6654,Visakhapatnam,Nagpur,2025-03-01,6,761,600,12,7,29,0,1
T5973,Surat,Kolkata,2025-03-01,18,746,500,10,5,18,1,1
T9169,Coimbatore,Agra,2025-03-01,16,641,600,12,7,23,1,0
T1722,Coimbatore,Visakhapatnam,2025-03-01,22,771,800,16,9,13,1,0
T6382,Delhi,Jaipur,2025-03-01,4,654,800,16,7,27,1,1
T7019,Vijayawada,Pune,2025-03-01,22,306,500,10,2,28,1,1
T8965,Tirupati,Hyderabad,2025-03-01,13,412,800,16,3,14,1,0
T8442,Bangalore,Nagpur,2025-03-01,4,505,600,12,5,18,1,0
T5345,Kolkata,Nagpur,2025-03-01,0,214,600,12,8,24,1,1
T7475,Pune,Nagpur,2025-03-01,22,616,800,16,6,5,1,0
T8014,Bangalore,Agra,2025-03-01,12,858,500,10,3,28,0,0
T2374,Surat,Delhi,2025-03-01,22,459,700,14,6,1,0,1
T8668,Jaipur,Tirupati,2025-03-01,10,751,500,10,5,26,0,1
T9006,Ahmedabad,Delhi,2025-03-01,19,251,800,16,10,5,0,0
